prototype_market_id,cbsa_code,cbsa_name,source_cbsa_name,cbsa_type,reporting_date,prior_year_reporting_date,active_customer_count,prior_year_active_customer_count,source_active_customer_yoy_growth,active_customer_yoy_growth,source_total_households,total_households,active_customers_per_1000_households,source_total_population,total_population,source_avg_zip_median_household_income,avg_zip_median_household_income,source_total_veterinary_clinics,total_veterinary_clinics,source_total_veterinarians,total_veterinarians,clinics_per_10000_households,veterinarians_per_10000_households,source_corporate_clinic_count,corporate_clinic_count,corporate_clinic_share,source_practice_hub_clinic_count,practice_hub_clinic_count,practice_hub_clinic_share,source_total_clinic_order_volume,total_clinic_order_volume,clinic_orders_per_clinic,source_earliest_clinic_opening_date,earliest_clinic_opening_date,source_latest_clinic_opening_date,latest_clinic_opening_date,source_zips_represented_within_cbsa,zips_represented_within_cbsa,customer_extraction_date,clinic_extraction_date,customer_data_source,geography_source,household_income_source,clinic_data_source,population_source,synthetic_fields,prototype_evidence_status,observed_values_preserved,synthetic_method_version,scoring_data_completeness_rate,data_quality_status,ranking_input_status,scoring_eligibility
proto:1a6056a210,,"Cortland, NY","Cortland, NY",micropolitan,2026-07-31,2025-07-31,437,492.0,-0.111789,0.062666,2298.0,6719.0,65.03944039291561,,16794.0,77491.4,77491.4,5.0,5.0,17.0,17.0,7.4415835689834795,25.30138413454383,0.0,0.0,0.0,4.0,4.0,0.8,18112.0,18112.0,3622.4,2012-12-28,2012-12-28,2023-11-05,2023-11-05,5.0,5.0,2026-07-31,2026-07-31,EDLDB.CDM.CUSTOMER_AGGREGATE_SNAPSHOT,EDLDB.MRCH_SANDBOX.CBSA_ZIPCODE_MAPPING,EDLDB.MRCH_SANDBOX.MEDIAN_HOUSEHOLD_INCOME_ZIPCODE,EDLDB.MRCH_SANDBOX.CLINIC_PROFILE,EDLDB.MRCH_SANDBOX.CBSA_POPULATION,"active_customer_yoy_growth, active_customers_per_1000_households, clinic_orders_per_clinic, clinics_per_10000_households, corporate_clinic_share, practice_hub_clinic_share, total_households, total_population, veterinarians_per_10000_households",Hypothesis,True,market-attractiveness-synthetic-v1,1.0,SYNTHETIC_COMPLETE,prototype_ready,synthetic_prototype_only
proto:87220017b8,,"Fairmont, WV","Fairmont, WV",micropolitan,2026-07-31,2025-07-31,434,480.0,-0.095833,0.085508,2961.0,8466.0,51.26387904559414,,21161.0,43073.1,43073.1,9.0,9.0,19.0,19.0,10.630758327427356,22.442712024568863,0.0,0.0,0.0,3.0,3.0,0.3333333333333333,21959.0,21959.0,2439.8888888888887,2013-10-16,2013-10-16,2023-11-28,2023-11-28,10.0,10.0,2026-07-31,2026-07-31,EDLDB.CDM.CUSTOMER_AGGREGATE_SNAPSHOT,EDLDB.MRCH_SANDBOX.CBSA_ZIPCODE_MAPPING,EDLDB.MRCH_SANDBOX.MEDIAN_HOUSEHOLD_INCOME_ZIPCODE,EDLDB.MRCH_SANDBOX.CLINIC_PROFILE,EDLDB.MRCH_SANDBOX.CBSA_POPULATION,"active_customer_yoy_growth, active_customers_per_1000_households, clinic_orders_per_clinic, clinics_per_10000_households, corporate_clinic_share, practice_hub_clinic_share, total_households, total_population, veterinarians_per_10000_households",Hypothesis,True,market-attractiveness-synthetic-v1,1.0,SYNTHETIC_COMPLETE,prototype_ready,synthetic_prototype_only
proto:8d2f9860b9,,"Levelland, TX","Levelland, TX",micropolitan,2026-07-31,2025-07-31,428,539.0,-0.205937,-0.039289,9228.0,9228.0,46.380580840918945,,23065.0,59439.666667,59439.666667,2.0,2.0,3.0,3.0,2.167316861725184,3.2509752925877766,0.0,0.0,0.0,0.0,0.0,0.0,1530.0,1530.0,765.0,2014-05-19,2014-05-19,2015-02-23,2015-02-23,6.0,6.0,2026-07-31,2026-07-31,EDLDB.CDM.CUSTOMER_AGGREGATE_SNAPSHOT,EDLDB.MRCH_SANDBOX.CBSA_ZIPCODE_MAPPING,EDLDB.MRCH_SANDBOX.MEDIAN_HOUSEHOLD_INCOME_ZIPCODE,EDLDB.MRCH_SANDBOX.CLINIC_PROFILE,EDLDB.MRCH_SANDBOX.CBSA_POPULATION,"active_customer_yoy_growth, active_customers_per_1000_households, clinic_orders_per_clinic, clinics_per_10000_households, corporate_clinic_share, practice_hub_clinic_share, total_population, veterinarians_per_10000_households",Hypothesis,True,market-attractiveness-synthetic-v1,1.0,SYNTHETIC_COMPLETE,prototype_ready,synthetic_prototype_only
proto:10e9c7d30c,,"Plainview, TX","Plainview, TX",micropolitan,2026-07-31,2025-07-31,424,512.0,-0.171875,-0.011802,11200.0,11200.0,37.85714285714286,37835.0,37835.0,45665.571429,45665.571429,5.0,5.0,4.0,4.0,4.464285714285714,3.5714285714285716,0.0,0.0,0.0,1.0,1.0,0.2,843.0,843.0,168.6,2014-04-16,2014-04-16,2023-09-20,2023-09-20,7.0,7.0,2026-07-31,2026-07-31,EDLDB.CDM.CUSTOMER_AGGREGATE_SNAPSHOT,EDLDB.MRCH_SANDBOX.CBSA_ZIPCODE_MAPPING,EDLDB.MRCH_SANDBOX.MEDIAN_HOUSEHOLD_INCOME_ZIPCODE,EDLDB.MRCH_SANDBOX.CLINIC_PROFILE,EDLDB.MRCH_SANDBOX.CBSA_POPULATION,"active_customer_yoy_growth, active_customers_per_1000_households, clinic_orders_per_clinic, clinics_per_10000_households, corporate_clinic_share, practice_hub_clinic_share, veterinarians_per_10000_households",Hypothesis,True,market-attractiveness-synthetic-v1,1.0,SYNTHETIC_COMPLETE,prototype_ready,synthetic_prototype_only
proto:2e357010af,,"Cleveland, MS","Cleveland, MS",micropolitan,2026-07-31,2025-07-31,421,531.0,-0.207156,-0.042169,12282.0,12282.0,34.277804917765835,30835.0,30835.0,29175.214286,29175.214286,4.0,4.0,6.0,6.0,3.2567985670086306,4.885197850512945,0.0,0.0,0.0,2.0,2.0,0.5,2325.0,2325.0,581.25,2014-03-31,2014-03-31,2019-07-01,2019-07-01,14.0,14.0,2026-07-31,2026-07-31,EDLDB.CDM.CUSTOMER_AGGREGATE_SNAPSHOT,EDLDB.MRCH_SANDBOX.CBSA_ZIPCODE_MAPPING,EDLDB.MRCH_SANDBOX.MEDIAN_HOUSEHOLD_INCOME_ZIPCODE,EDLDB.MRCH_SANDBOX.CLINIC_PROFILE,EDLDB.MRCH_SANDBOX.CBSA_POPULATION,"active_customer_yoy_growth, active_customers_per_1000_households, clinic_orders_per_clinic, clinics_per_10000_households, corporate_clinic_share, practice_hub_clinic_share, veterinarians_per_10000_households",Hypothesis,True,market-attractiveness-synthetic-v1,1.0,SYNTHETIC_COMPLETE,prototype_ready,synthetic_prototype_only
proto:f82dde320d,,"Kinston, NC","Kinston, NC",micropolitan,2026-07-31,2025-07-31,415,500.0,-0.17,-0.010399,6298.0,6298.0,65.89393458240711,,15742.0,41356.0,41356.0,8.0,8.0,15.0,15.0,12.702445220704986,23.817084788821848,0.0,0.0,0.0,3.0,3.0,0.375,18863.0,18863.0,2357.875,2013-03-10,2013-03-10,2023-02-18,2023-02-18,3.0,3.0,2026-07-31,2026-07-31,EDLDB.CDM.CUSTOMER_AGGREGATE_SNAPSHOT,EDLDB.MRCH_SANDBOX.CBSA_ZIPCODE_MAPPING,EDLDB.MRCH_SANDBOX.MEDIAN_HOUSEHOLD_INCOME_ZIPCODE,EDLDB.MRCH_SANDBOX.CLINIC_PROFILE,EDLDB.MRCH_SANDBOX.CBSA_POPULATION,"active_customer_yoy_growth, active_customers_per_1000_households, clinic_orders_per_clinic, clinics_per_10000_households, corporate_clinic_share, practice_hub_clinic_share, total_population, veterinarians_per_10000_households",Hypothesis,True,market-attractiveness-synthetic-v1,1.0,SYNTHETIC_COMPLETE,prototype_ready,synthetic_prototype_only
proto:cb7e5e2b90,,"Marshall, MO","Marshall, MO",micropolitan,2026-07-31,2025-07-31,411,480.0,-0.14375,0.020603,6967.0,6967.0,58.992392708482846,23331.0,23331.0,55967.714286,55967.714286,3.0,3.0,4.0,4.0,4.306014066312617,5.741352088416822,0.0,0.0,0.0,1.0,1.0,0.3333333333333333,1018.0,1018.0,339.3333333333333,2014-01-02,2014-01-02,2014-10-17,2014-10-17,7.0,7.0,2026-07-31,2026-07-31,EDLDB.CDM.CUSTOMER_AGGREGATE_SNAPSHOT,EDLDB.MRCH_SANDBOX.CBSA_ZIPCODE_MAPPING,EDLDB.MRCH_SANDBOX.MEDIAN_HOUSEHOLD_INCOME_ZIPCODE,EDLDB.MRCH_SANDBOX.CLINIC_PROFILE,EDLDB.MRCH_SANDBOX.CBSA_POPULATION,"active_customer_yoy_growth, active_customers_per_1000_households, clinic_orders_per_clinic, clinics_per_10000_households, corporate_clinic_share, practice_hub_clinic_share, veterinarians_per_10000_households",Hypothesis,True,market-attractiveness-synthetic-v1,1.0,SYNTHETIC_COMPLETE,prototype_ready,synthetic_prototype_only
proto:42cd0fa201,,"Fort Morgan, CO","Fort Morgan, CO",micropolitan,2026-07-31,2025-07-31,406,502.0,-0.191235,-0.030199,3863.0,8249.0,49.21808704085344,,20618.0,60705.2,60705.2,5.0,5.0,5.0,5.0,6.06134076857801,6.06134076857801,0.0,0.0,0.0,1.0,1.0,0.2,340.0,340.0,68.0,2016-09-28,2016-09-28,2021-11-19,2021-11-19,5.0,5.0,2026-07-31,2026-07-31,EDLDB.CDM.CUSTOMER_AGGREGATE_SNAPSHOT,EDLDB.MRCH_SANDBOX.CBSA_ZIPCODE_MAPPING,EDLDB.MRCH_SANDBOX.MEDIAN_HOUSEHOLD_INCOME_ZIPCODE,EDLDB.MRCH_SANDBOX.CLINIC_PROFILE,EDLDB.MRCH_SANDBOX.CBSA_POPULATION,"active_customer_yoy_growth, active_customers_per_1000_households, clinic_orders_per_clinic, clinics_per_10000_households, corporate_clinic_share, practice_hub_clinic_share, total_households, total_population, veterinarians_per_10000_households",Hypothesis,True,market-attractiveness-synthetic-v1,1.0,SYNTHETIC_COMPLETE,prototype_ready,synthetic_prototype_only
proto:8030f7bb67,,"Malvern, AR","Malvern, AR",micropolitan,2026-07-31,2025-07-31,388,420.0,-0.07619,0.110032,4325.0,7178.0,54.054054054054056,,17941.0,47931.333333,47931.333333,3.0,3.0,3.0,3.0,4.17943716912789,4.17943716912789,0.0,0.0,0.0,2.0,2.0,0.6666666666666666,1443.0,1443.0,481.0,2014-12-08,2014-12-08,2015-07-17,2015-07-17,3.0,3.0,2026-07-31,2026-07-31,EDLDB.CDM.CUSTOMER_AGGREGATE_SNAPSHOT,EDLDB.MRCH_SANDBOX.CBSA_ZIPCODE_MAPPING,EDLDB.MRCH_SANDBOX.MEDIAN_HOUSEHOLD_INCOME_ZIPCODE,EDLDB.MRCH_SANDBOX.CLINIC_PROFILE,EDLDB.MRCH_SANDBOX.CBSA_POPULATION,"active_customer_yoy_growth, active_customers_per_1000_households, clinic_orders_per_clinic, clinics_per_10000_households, corporate_clinic_share, practice_hub_clinic_share, total_households, total_population, veterinarians_per_10000_households",Hypothesis,True,market-attractiveness-synthetic-v1,1.0,SYNTHETIC_COMPLETE,prototype_ready,synthetic_prototype_only
proto:b0670c7b77,,"Beeville, TX","Beeville, TX",micropolitan,2026-07-31,2025-07-31,385,475.0,-0.189474,-0.028782,8596.0,8596.0,44.78827361563518,31038.0,31038.0,37602.777778,37602.777778,5.0,5.0,10.0,10.0,5.816658911121452,11.633317822242905,0.0,0.0,0.0,2.0,2.0,0.4,3228.0,3228.0,645.6,2013-03-25,2013-03-25,2018-10-16,2018-10-16,9.0,9.0,2026-07-31,2026-07-31,EDLDB.CDM.CUSTOMER_AGGREGATE_SNAPSHOT,EDLDB.MRCH_SANDBOX.CBSA_ZIPCODE_MAPPING,EDLDB.MRCH_SANDBOX.MEDIAN_HOUSEHOLD_INCOME_ZIPCODE,EDLDB.MRCH_SANDBOX.CLINIC_PROFILE,EDLDB.MRCH_SANDBOX.CBSA_POPULATION,"active_customer_yoy_growth, active_customers_per_1000_households, clinic_orders_per_clinic, clinics_per_10000_households, corporate_clinic_share, practice_hub_clinic_share, veterinarians_per_10000_households",Hypothesis,True,market-attractiveness-synthetic-v1,1.0,SYNTHETIC_COMPLETE,prototype_ready,synthetic_prototype_only
proto:94e1e8b65c,,"Crawfordsville, IN","Crawfordsville, IN",micropolitan,2026-07-31,2025-07-31,384,418.0,-0.08134,0.098256,2083.0,6145.0,62.489829129373476,,15359.0,57757.833333,57757.833333,2.0,2.0,4.0,4.0,3.2546786004882016,6.509357200976403,0.0,0.0,0.0,2.0,2.0,1.0,14819.0,14819.0,7409.5,2013-11-21,2013-11-21,2014-09-29,2014-09-29,6.0,6.0,2026-07-31,2026-07-31,EDLDB.CDM.CUSTOMER_AGGREGATE_SNAPSHOT,EDLDB.MRCH_SANDBOX.CBSA_ZIPCODE_MAPPING,EDLDB.MRCH_SANDBOX.MEDIAN_HOUSEHOLD_INCOME_ZIPCODE,EDLDB.MRCH_SANDBOX.CLINIC_PROFILE,EDLDB.MRCH_SANDBOX.CBSA_POPULATION,"active_customer_yoy_growth, active_customers_per_1000_households, clinic_orders_per_clinic, clinics_per_10000_households, corporate_clinic_share, practice_hub_clinic_share, total_households, total_population, veterinarians_per_10000_households",Hypothesis,True,market-attractiveness-synthetic-v1,1.0,SYNTHETIC_COMPLETE,prototype_ready,synthetic_prototype_only
proto:bececae034,,"Grenada, MS","Grenada, MS",micropolitan,2026-07-31,2025-07-31,378,459.0,-0.176471,-0.015682,11901.0,11901.0,31.762036803629947,31371.0,31371.0,38881.0,38881.0,2.0,2.0,4.0,4.0,1.6805310478111082,3.3610620956222164,0.0,0.0,0.0,0.0,0.0,0.0,1167.0,1167.0,583.5,2014-09-07,2014-09-07,2021-05-19,2021-05-19,9.0,9.0,2026-07-31,2026-07-31,EDLDB.CDM.CUSTOMER_AGGREGATE_SNAPSHOT,EDLDB.MRCH_SANDBOX.CBSA_ZIPCODE_MAPPING,EDLDB.MRCH_SANDBOX.MEDIAN_HOUSEHOLD_INCOME_ZIPCODE,EDLDB.MRCH_SANDBOX.CLINIC_PROFILE,EDLDB.MRCH_SANDBOX.CBSA_POPULATION,"active_customer_yoy_growth, active_customers_per_1000_households, clinic_orders_per_clinic, clinics_per_10000_households, corporate_clinic_share, practice_hub_clinic_share, veterinarians_per_10000_households",Hypothesis,True,market-attractiveness-synthetic-v1,1.0,SYNTHETIC_COMPLETE,prototype_ready,synthetic_prototype_only
proto:0dd3ce0e1e,,"Guymon, OK","Guymon, OK",micropolitan,2026-07-31,2025-07-31,350,412.0,-0.150485,0.012181,6908.0,6908.0,50.6658946149392,21289.0,21289.0,49420.714286,49420.714286,4.0,4.0,3.0,3.0,5.790387955993051,4.342790966994789,0.0,0.0,0.0,1.0,1.0,0.25,905.0,905.0,226.25,2014-09-27,2014-09-27,2021-11-30,2021-11-30,7.0,7.0,2026-07-31,2026-07-31,EDLDB.CDM.CUSTOMER_AGGREGATE_SNAPSHOT,EDLDB.MRCH_SANDBOX.CBSA_ZIPCODE_MAPPING,EDLDB.MRCH_SANDBOX.MEDIAN_HOUSEHOLD_INCOME_ZIPCODE,EDLDB.MRCH_SANDBOX.CLINIC_PROFILE,EDLDB.MRCH_SANDBOX.CBSA_POPULATION,"active_customer_yoy_growth, active_customers_per_1000_households, clinic_orders_per_clinic, clinics_per_10000_households, corporate_clinic_share, practice_hub_clinic_share, veterinarians_per_10000_households",Hypothesis,True,market-attractiveness-synthetic-v1,1.0,SYNTHETIC_COMPLETE,prototype_ready,synthetic_prototype_only
proto:9ef20c6c1e,,"Henderson, NC","Henderson, NC",micropolitan,2026-07-31,2025-07-31,347,393.0,-0.117048,0.055422,9522.0,9522.0,36.44192396555346,,23800.0,24162.5,24162.5,6.0,6.0,8.0,8.0,6.30119722747322,8.401596303297627,0.0,0.0,0.0,1.0,1.0,0.16666666666666666,8630.0,8630.0,1438.3333333333333,2013-11-24,2013-11-24,2021-07-24,2021-07-24,4.0,4.0,2026-07-31,2026-07-31,EDLDB.CDM.CUSTOMER_AGGREGATE_SNAPSHOT,EDLDB.MRCH_SANDBOX.CBSA_ZIPCODE_MAPPING,EDLDB.MRCH_SANDBOX.MEDIAN_HOUSEHOLD_INCOME_ZIPCODE,EDLDB.MRCH_SANDBOX.CLINIC_PROFILE,EDLDB.MRCH_SANDBOX.CBSA_POPULATION,"active_customer_yoy_growth, active_customers_per_1000_households, clinic_orders_per_clinic, clinics_per_10000_households, corporate_clinic_share, practice_hub_clinic_share, total_population, veterinarians_per_10000_households",Hypothesis,True,market-attractiveness-synthetic-v1,1.0,SYNTHETIC_COMPLETE,prototype_ready,synthetic_prototype_only
proto:6100d2f077,,"Sweetwater, TX","Sweetwater, TX",micropolitan,2026-07-31,2025-07-31,337,378.0,-0.108466,0.070342,6045.0,6045.0,55.74855252274607,14721.0,14721.0,43151.833333,43151.833333,4.0,4.0,5.0,5.0,6.6170388751033915,8.271298593879239,0.0,0.0,0.0,0.0,0.0,0.0,1166.0,1166.0,291.5,2014-10-28,2014-10-28,2022-12-30,2022-12-30,6.0,6.0,2026-07-31,2026-07-31,EDLDB.CDM.CUSTOMER_AGGREGATE_SNAPSHOT,EDLDB.MRCH_SANDBOX.CBSA_ZIPCODE_MAPPING,EDLDB.MRCH_SANDBOX.MEDIAN_HOUSEHOLD_INCOME_ZIPCODE,EDLDB.MRCH_SANDBOX.CLINIC_PROFILE,EDLDB.MRCH_SANDBOX.CBSA_POPULATION,"active_customer_yoy_growth, active_customers_per_1000_households, clinic_orders_per_clinic, clinics_per_10000_households, corporate_clinic_share, practice_hub_clinic_share, veterinarians_per_10000_households",Hypothesis,True,market-attractiveness-synthetic-v1,1.0,SYNTHETIC_COMPLETE,prototype_ready,synthetic_prototype_only
proto:1b5bcfe3d9,,"Othello, WA","Othello, WA",micropolitan,2026-07-31,2025-07-31,332,373.0,-0.10992,0.066956,2103.0,6145.0,54.02766476810415,,15359.0,41137.75,41137.75,2.0,2.0,3.0,3.0,3.2546786004882016,4.882017900732302,0.0,0.0,0.0,0.0,0.0,0.0,1582.0,1582.0,791.0,2014-11-04,2014-11-04,2014-11-25,2014-11-25,4.0,4.0,2026-07-31,2026-07-31,EDLDB.CDM.CUSTOMER_AGGREGATE_SNAPSHOT,EDLDB.MRCH_SANDBOX.CBSA_ZIPCODE_MAPPING,EDLDB.MRCH_SANDBOX.MEDIAN_HOUSEHOLD_INCOME_ZIPCODE,EDLDB.MRCH_SANDBOX.CLINIC_PROFILE,EDLDB.MRCH_SANDBOX.CBSA_POPULATION,"active_customer_yoy_growth, active_customers_per_1000_households, clinic_orders_per_clinic, clinics_per_10000_households, corporate_clinic_share, practice_hub_clinic_share, total_households, total_population, veterinarians_per_10000_households",Hypothesis,True,market-attractiveness-synthetic-v1,1.0,SYNTHETIC_COMPLETE,prototype_ready,synthetic_prototype_only
proto:4fee30f836,,"Wauchula, FL","Wauchula, FL",micropolitan,2026-07-31,2025-07-31,307,374.0,-0.179144,-0.018273,4691.0,7390.0,41.54262516914749,,18471.0,48094.0,48094.0,5.0,5.0,4.0,4.0,6.765899864682003,5.412719891745603,0.0,0.0,0.0,2.0,2.0,0.4,1263.0,1263.0,252.6,2014-09-29,2014-09-29,2015-05-06,2015-05-06,2.0,2.0,2026-07-31,2026-07-31,EDLDB.CDM.CUSTOMER_AGGREGATE_SNAPSHOT,EDLDB.MRCH_SANDBOX.CBSA_ZIPCODE_MAPPING,EDLDB.MRCH_SANDBOX.MEDIAN_HOUSEHOLD_INCOME_ZIPCODE,EDLDB.MRCH_SANDBOX.CLINIC_PROFILE,EDLDB.MRCH_SANDBOX.CBSA_POPULATION,"active_customer_yoy_growth, active_customers_per_1000_households, clinic_orders_per_clinic, clinics_per_10000_households, corporate_clinic_share, practice_hub_clinic_share, total_households, total_population, veterinarians_per_10000_households",Hypothesis,True,market-attractiveness-synthetic-v1,1.0,SYNTHETIC_COMPLETE,prototype_ready,synthetic_prototype_only
proto:cac182bdbd,,"Jennings, LA","Jennings, LA",micropolitan,2026-07-31,2025-07-31,297,373.0,-0.203753,-0.037329,5957.0,5957.0,49.857310726875944,,14890.0,28439.333333,28439.333333,3.0,3.0,4.0,4.0,5.0360919926137315,6.714789323484975,0.0,0.0,0.0,0.0,0.0,0.0,1683.0,1683.0,561.0,2014-02-06,2014-02-06,2015-04-22,2015-04-22,6.0,6.0,2026-07-31,2026-07-31,EDLDB.CDM.CUSTOMER_AGGREGATE_SNAPSHOT,EDLDB.MRCH_SANDBOX.CBSA_ZIPCODE_MAPPING,EDLDB.MRCH_SANDBOX.MEDIAN_HOUSEHOLD_INCOME_ZIPCODE,EDLDB.MRCH_SANDBOX.CLINIC_PROFILE,EDLDB.MRCH_SANDBOX.CBSA_POPULATION,"active_customer_yoy_growth, active_customers_per_1000_households, clinic_orders_per_clinic, clinics_per_10000_households, corporate_clinic_share, practice_hub_clinic_share, total_population, veterinarians_per_10000_households",Hypothesis,True,market-attractiveness-synthetic-v1,1.0,SYNTHETIC_COMPLETE,prototype_ready,synthetic_prototype_only
proto:9324fc3fe4,,"Logansport, IN","Logansport, IN",micropolitan,2026-07-31,2025-07-31,296,340.0,-0.129412,0.040202,2660.0,7267.0,40.73207651025183,,18164.0,52005.857143,52005.857143,6.0,6.0,6.0,6.0,8.256501995321315,8.256501995321315,0.0,0.0,0.0,2.0,2.0,0.3333333333333333,3578.0,3578.0,596.3333333333334,2014-01-11,2014-01-11,2021-09-14,2021-09-14,7.0,7.0,2026-07-31,2026-07-31,EDLDB.CDM.CUSTOMER_AGGREGATE_SNAPSHOT,EDLDB.MRCH_SANDBOX.CBSA_ZIPCODE_MAPPING,EDLDB.MRCH_SANDBOX.MEDIAN_HOUSEHOLD_INCOME_ZIPCODE,EDLDB.MRCH_SANDBOX.CLINIC_PROFILE,EDLDB.MRCH_SANDBOX.CBSA_POPULATION,"active_customer_yoy_growth, active_customers_per_1000_households, clinic_orders_per_clinic, clinics_per_10000_households, corporate_clinic_share, practice_hub_clinic_share, total_households, total_population, veterinarians_per_10000_households",Hypothesis,True,market-attractiveness-synthetic-v1,1.0,SYNTHETIC_COMPLETE,prototype_ready,synthetic_prototype_only
proto:22516d2515,,"West Point, MS","West Point, MS",micropolitan,2026-07-31,2025-07-31,294,361.0,-0.185596,-0.024892,8451.0,8451.0,34.788782392616255,,21123.0,35010.0,35010.0,4.0,4.0,5.0,5.0,4.7331676724647975,5.916459590580996,0.0,0.0,0.0,0.0,0.0,0.0,2024.0,2024.0,506.0,2014-09-09,2014-09-09,2018-10-28,2018-10-28,5.0,5.0,2026-07-31,2026-07-31,EDLDB.CDM.CUSTOMER_AGGREGATE_SNAPSHOT,EDLDB.MRCH_SANDBOX.CBSA_ZIPCODE_MAPPING,EDLDB.MRCH_SANDBOX.MEDIAN_HOUSEHOLD_INCOME_ZIPCODE,EDLDB.MRCH_SANDBOX.CLINIC_PROFILE,EDLDB.MRCH_SANDBOX.CBSA_POPULATION,"active_customer_yoy_growth, active_customers_per_1000_households, clinic_orders_per_clinic, clinics_per_10000_households, corporate_clinic_share, practice_hub_clinic_share, total_population, veterinarians_per_10000_households",Hypothesis,True,market-attractiveness-synthetic-v1,1.0,SYNTHETIC_COMPLETE,prototype_ready,synthetic_prototype_only
proto:f6ab9e1246,,"Vernon, TX","Vernon, TX",micropolitan,2026-07-31,2025-07-31,291,358.0,-0.187151,-0.025715,5303.0,5303.0,54.87459928342447,12842.0,12842.0,42604.8,42604.8,2.0,2.0,2.0,2.0,3.7714501225721286,3.7714501225721286,0.0,0.0,0.0,2.0,2.0,1.0,2098.0,2098.0,1049.0,2015-01-18,2015-01-18,2015-12-10,2015-12-10,5.0,5.0,2026-07-31,2026-07-31,EDLDB.CDM.CUSTOMER_AGGREGATE_SNAPSHOT,EDLDB.MRCH_SANDBOX.CBSA_ZIPCODE_MAPPING,EDLDB.MRCH_SANDBOX.MEDIAN_HOUSEHOLD_INCOME_ZIPCODE,EDLDB.MRCH_SANDBOX.CLINIC_PROFILE,EDLDB.MRCH_SANDBOX.CBSA_POPULATION,"active_customer_yoy_growth, active_customers_per_1000_households, clinic_orders_per_clinic, clinics_per_10000_households, corporate_clinic_share, practice_hub_clinic_share, veterinarians_per_10000_households",Hypothesis,True,market-attractiveness-synthetic-v1,1.0,SYNTHETIC_COMPLETE,prototype_ready,synthetic_prototype_only
proto:f0786bbc67,,"Gainesville, TX","Gainesville, TX",micropolitan,2026-07-31,2025-07-31,289,371.0,-0.221024,-0.055301,2772.0,7499.0,38.5384717962395,,18744.0,57570.142857,57570.142857,10.0,10.0,15.0,15.0,13.335111348179757,20.002667022269637,0.0,0.0,0.0,2.0,2.0,0.2,7618.0,7618.0,761.8,2013-03-16,2013-03-16,2022-05-31,2022-05-31,7.0,7.0,2026-07-31,2026-07-31,EDLDB.CDM.CUSTOMER_AGGREGATE_SNAPSHOT,EDLDB.MRCH_SANDBOX.CBSA_ZIPCODE_MAPPING,EDLDB.MRCH_SANDBOX.MEDIAN_HOUSEHOLD_INCOME_ZIPCODE,EDLDB.MRCH_SANDBOX.CLINIC_PROFILE,EDLDB.MRCH_SANDBOX.CBSA_POPULATION,"active_customer_yoy_growth, active_customers_per_1000_households, clinic_orders_per_clinic, clinics_per_10000_households, corporate_clinic_share, practice_hub_clinic_share, total_households, total_population, veterinarians_per_10000_households",Hypothesis,True,market-attractiveness-synthetic-v1,1.0,SYNTHETIC_COMPLETE,prototype_ready,synthetic_prototype_only
proto:8eb8c4e524,,"Eagle Pass, TX","Eagle Pass, TX",micropolitan,2026-07-31,2025-07-31,285,385.0,-0.25974,-0.068054,16647.0,16647.0,17.120201838169038,57875.0,57875.0,26170.0,26170.0,2.0,2.0,2.0,2.0,1.2014176728539678,1.2014176728539678,0.0,0.0,0.0,0.0,0.0,0.0,810.0,810.0,405.0,2015-02-18,2015-02-18,2016-08-11,2016-08-11,3.0,3.0,2026-07-31,2026-07-31,EDLDB.CDM.CUSTOMER_AGGREGATE_SNAPSHOT,EDLDB.MRCH_SANDBOX.CBSA_ZIPCODE_MAPPING,EDLDB.MRCH_SANDBOX.MEDIAN_HOUSEHOLD_INCOME_ZIPCODE,EDLDB.MRCH_SANDBOX.CLINIC_PROFILE,EDLDB.MRCH_SANDBOX.CBSA_POPULATION,"active_customer_yoy_growth, active_customers_per_1000_households, clinic_orders_per_clinic, clinics_per_10000_households, corporate_clinic_share, practice_hub_clinic_share, veterinarians_per_10000_households",Hypothesis,True,market-attractiveness-synthetic-v1,1.0,SYNTHETIC_COMPLETE,prototype_ready,synthetic_prototype_only
proto:30d323bf8b,,"Hastings, NE","Hastings, NE",micropolitan,2026-07-31,2025-07-31,284,312.0,-0.089744,0.090686,2624.0,6145.0,46.216436126932464,,15359.0,61165.625,61165.625,4.0,4.0,10.0,10.0,6.509357200976403,16.273393002441008,0.0,0.0,0.0,3.0,3.0,0.75,6598.0,6598.0,1649.5,2013-10-11,2013-10-11,2021-08-04,2021-08-04,8.0,8.0,2026-07-31,2026-07-31,EDLDB.CDM.CUSTOMER_AGGREGATE_SNAPSHOT,EDLDB.MRCH_SANDBOX.CBSA_ZIPCODE_MAPPING,EDLDB.MRCH_SANDBOX.MEDIAN_HOUSEHOLD_INCOME_ZIPCODE,EDLDB.MRCH_SANDBOX.CLINIC_PROFILE,EDLDB.MRCH_SANDBOX.CBSA_POPULATION,"active_customer_yoy_growth, active_customers_per_1000_households, clinic_orders_per_clinic, clinics_per_10000_households, corporate_clinic_share, practice_hub_clinic_share, total_households, total_population, veterinarians_per_10000_households",Hypothesis,True,market-attractiveness-synthetic-v1,1.0,SYNTHETIC_COMPLETE,prototype_ready,synthetic_prototype_only
